date;id;filename;category;colonies;strain;medium;multicolor;obs;colonysize;recount
20/10/2021;2339;A00156tx7mytwvs7xkulno2as5sfr3j.jpg;1;4;E.coli;LB;0;;bigger;
20/10/2021;2340;A00156whvmz4vrpsej7ucdxr0j4e8ef.jpg;1;4;E.coli;LB;0;;bigger;
20/10/2021;2341;A0015706s5wpxabo6lgq8ar8rjj7305.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2342;A001573ozlelbcs0jjn7efj5d1bsol4.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2343;A001576h6u6irqb7ygbvlvnhip95jha.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2344;A001578o9t8sgl6yjzymt0vc3tgka9i.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2345;A00157av8tzj478ovyly9hp49pbw4zy.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2346;A00157bk7i6p9gza8exf5m5op7bd67f.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2347;A00157eufnfxtskz27mzgndrun1e104.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2348;A00157i5qtv5pmkrgdcwvaqrqdymm4q.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2349;A00157j7ve5caqbn4gy3un81ciz3pi1.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2350;A00157qa81c6v51t47lcus49wib9buq.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2351;A00157r3jqkw917l8rx1jjhvjzuf9hm.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2352;A00157vm80jdfgidw6uljk8yna7lahk.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2353;A00157wmx8q5vu1hrg4tnlgp831rhxd.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2354;A00157xx1k29fmcly695e2t1vi1belz.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2355;A00157zwh6g0qncasrgua6mvzywpjxa.jpg;1;36;E.coli;LB;0;;big;
20/10/2021;2356;A001580gdd7v1nja4qobf2f027g2ns7.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2357;A001581b1a14tmhi3r8g4qzb8dw1isp.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2358;A001581dhe4gjw1oaejngxfpuka1ax4.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2359;A001581e64t97u5l4xy80m18h5uz32s.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2360;A0015829qfw54bpa1ymvji1ku57qkzb.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2361;A001583ysldfee852k67fn0ujgtws6r.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2362;A001586qf77y7mi5bt6nux5ia8n2u09.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2363;A001587h2a1rrpwwq1pl2buygtwkeah.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2364;A00158gdn5t22cb59fmug0oatgp15pb.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2365;A00158lpt4srv90nvxqb49mndmzm008.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2366;A00158nwt0zqrr1dpnea1z2zm5vc8mo.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2367;A00158wxwxs98vscp83bypx50stsctp.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2368;A00158wzhyh2si42uxn78pprezd6hxl.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2369;A00158yr8ua9cl1j6t8tw6yscuxrdzf.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2370;A00158znf9yo0h67m2syj064kjuvegs.jpg;1;191;E.coli;LB;0;;big;
20/10/2021;2371;A001590eoy38u48tl19zvqk3kdkh0op.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2372;A001591y3j5y7z97ab94foj7iqvqhab.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2373;A001592m4vcncnot13hk7gqkxptvckv.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2374;A001595o3bpy10x6p85mkr7bhcfz48u.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2375;A001597gkck54docx7qo0im4g7t6qeg.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2376;A001597tq7hvkleeu54p4a91mhgy67f.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2377;A00159av3nwvw6nqqi2lb70nfwv9xo8.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2378;A00159iwtb4ih8ydpg0xahw9sksx7c7.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2379;A00159ljfmixrd85s33b2w521q8noue.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2380;A00159mfnwnma8rubcb0bthbdnh9pwy.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2381;A00159ocis5ipwlg7vwde40vzmrvzpq.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2382;A00159sfyb07i5cdj1lxm9e68e7mmve.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2383;A00159sgkn4jyn3d5cfm035o9slc0i5.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2384;A00159w6k7pvio368dgin6e6clpt3yy.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2385;A00159xo01yf1wcvcyeyl9b6ojxo4yf.jpg;1;21;E.coli;LB;0;;big;
20/10/2021;2386;A001601zrdfy76mh8ytdr6axu0kf9ax.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2387;A001602izi25v6e60l3ikk2g64tkpjz.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2388;A00160botk9xzto6ggt3ihoojzuyxth.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2389;A00160dyo573su5itjmsmgyzal6f7zu.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2390;A00160jd3zg7g0627qq9svn4qmk1duu.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2391;A00160k0s2sdrszzjjluq91rvlp35mo.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2392;A00160noy7c87z8zao51q8527ibcqaf.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2393;A00160olraonahyb2jnhfokt7es0in3.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2394;A00160pxq64nk4wnpmrve8rto3n02l5.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2395;A00160t3wzdpgp1nzrq17ri882gsfp3.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2396;A00160tykp88u5fllzup2zpfd60n1o6.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2397;A00160wiqga4q2tqb9jy284r1i8vhu0.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2398;A00160xjj2y4hzpgtfvhvp8cr22lfh9.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2399;A00160y58dckhj7pxim0rx33zmykhf5.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2400;A00160z9mrcgzfwt6knozm8q0sig74j.jpg;1;360;E.coli;LB;0;;big;
20/10/2021;2401;A0016125p1aiqdiklynl1akocskezqj.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2402;A001615ma1gskstzj8gbdfhw0nk2skv.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2403;A0016191gshqbnswwsp25peygyrfdzj.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2404;A001619a4v2jpwqmt0zxt8xj5q403jk.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2405;A00161cpkopjen2luac72yl7fbxpl7o.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2406;A00161dqhl07reix2jhadhxg7ffqas1.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2407;A00161hcvv9zzoogavq3xwjtiubbk3z.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2408;A00161hrc2fkaohq1v62rduur3g4buf.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2409;A00161j40jf6kaq136i042n1g1dad0p.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2410;A00161jccs6lh7esjf1amu7vyw6mywn.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2411;A00161kbmvsrhiti696m4fuoce72vfs.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2412;A00161sila82n4mieev0i2rv0npqwij.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2413;A00161u8s12s8njl0hp0hg23hiygac4.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2414;A00161v9y0fliacv8hdc3zv33ms78y5.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2415;A00161y5u9s7maxo7p7kal947yee7k7.jpg;1;44;E.coli;LB;0;;big;
20/10/2021;2416;A0016252o6mn19q7ic8x2ywejpm934i.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2417;A00162abufnewb1cmozj6xr4yg5b1a7.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2418;A00162adf8ig36zeb54d7sros3sn9uv.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2419;A00162adfrkrwn5ixobm53x44a6srim.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2420;A00162d7iug33qul4i7qf819qf2q8zn.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2421;A00162fpshmmu599oyhogn90vd1v3qf.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2422;A00162of2enf7ep0xs8axzoeia8edk9.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2423;A00162q0b5g51gydbt4h2687w5azbfr.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2424;A00162uedxkxh8ocfbjdx2c5nc7iw8p.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2425;A00162uk39ms8zgxkrrss8kofc9g0sr.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2426;A00162uryz47ak657ayanl4xnqc5yws.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2427;A00162uyjsox3asn1v4fpbyyke9ojt5.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2428;A00162x5fhmdastmifcjlwq70iaehqf.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2429;A00162ymoyuj2914ahjds7nmgqwy6mt.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2430;A00162zfld3nsywsifdvff4d3z3g8s6.jpg;1;3;E.coli;LB;0;;big;
20/10/2021;2431;A001630f6vu5qieugugur1urnu4sao6.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2432;A001630lug6fx4n683mo1q8grbv2mn3.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2433;A001631d9wz37kxuh2pbjnf7hy5r4k6.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2434;A001632rdqv65q1smyrou58cwg2cusj.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2435;A001636j6j8w3mpm6jthouf9xkior7u.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2436;A001639500zgsxufo7p4mmvqunn27g5.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2437;A00163b8rsgli5chuak4nhnfunt3i7b.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2438;A00163fnm8phbkef61gxqcvmb48ylpr.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2439;A00163kqdl5v3p9ggxd8egvc1lzv7av.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2440;A00163mx9v6mujeu4eec2x4q63i5t4v.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2441;A00163nxqknnb2jxm98nwxjmi08llex.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2442;A00163oi7aeddz1coj3uxw6j4tfo2k1.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2443;A00163sda7ppft32oi9lbqq6g21wlh9.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2444;A00163u3yzsp57w6omud90to1cw3j96.jpg;1;80;E.coli;LB;0;;big;
20/10/2021;2445;A00163yl6kjlrf7xkbmo0j7kyuku9fu.jpg;1;80;E.coli;LB;0;;big;
22/10/2021;2446;A0016428o6ct7862tt1lua72hbonuqw.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2447;A001644rc6i2q0v0158xxojrs6yginx.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2448;A001649fmq90zrk6e2z617otzar8krg.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2449;A00164b32twf33kia6zktysbtwatlhp.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2450;A00164c74zsb8xaoyokocrae8fjog9a.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2451;A00164g7fmkdbsixf3hx7jz8d0yrz0n.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2452;A00164i42eqrmq0c6silju3pe0x9zsr.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2453;A00164jtttndre4dp18eos1y4qhenup.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2454;A00164nstlsbyjenbboavh8u3uxc34z.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2455;A00164o17xbdfaj8tnu603kahncnd1j.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2456;A00164p0989fnt6zic8v0zqm34upfsm.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2457;A00164pkkvmzdfs3xjc9fbevw8ipio6.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2458;A00164vyo8ds0k9h8isyl3uv22t3u4b.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2459;A00164wyohe3h58fsvis871s1e6ohcy.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2460;A00164y9uodpdx9e1rtb999rsaypvru.jpg;1;47;P. putida;LB;0;;bigger;
22/10/2021;2461;A0016519riuibe9d8kot3fyhro20s39.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2462;A001651cp8ul5ux4b8gjp57evepyirj.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2463;A001651su5jbykyq34jjja4b6bri928.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2464;A0016520az9elzc2hq6ucl14qw6adhz.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2465;A001654lsa8u0vomzcniue189wjxin5.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2466;A001654n4jp3lrvkgkxs7j0cmt4lzpk.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2467;A0016578dbvstous39kq3ld5ur5zm8l.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2468;A001657add42nqrdbytlgla4g2wyx4o.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2469;A00165cutel37nyq173zoxf37zn14lv.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2470;A00165fijbdp4l3wseo6cuqolkn8sls.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2471;A00165kd6rdnmqxwehfydx6xmxzh3sj.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2472;A00165kl68ai5xj3i8ylhull7olz463.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2473;A00165ojz8dcd487dknlwat139cznqc.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2474;A00165ozrxfcb0bvzjt8kkuhgcw53ez.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2475;A00165swymn64drjhq48k2sgo031nhv.jpg;1;53;P. putida;LB;0;;bigger;
22/10/2021;2476;A00166126qrtk05ni1m5mlksnk5wrh9.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2477;A001665ynv6x9kpputre53sewx44s5v.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2478;A00166782kiamh0og4zd109xi4w9jxu.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2479;A001668445x7480psdaimfe7ugl5xq4.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2480;A001669b6ua5uodl42n62he4ux9xfk1.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2481;A00166ahcz4g4rt8zfn0nzftz56ct9r.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2482;A00166fhanpfywwa5x6rdbt5vb3bzav.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2483;A00166kryy8jng0t91tlri3a28ne1bg.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2484;A00166nv4g2kni7j7a3dek8ua0zk23e.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2485;A00166ob0c61zge2llpbt91uc9d41y5.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2486;A00166pvrpgdy6i13z3r9vagc2xq8gn.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2487;A00166q03ijo3dhpoc1aqim0djw1tgz.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2488;A00166txo4grq4osh6e9ontcedwevbp.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2489;A00166vkqvikbtox7inao73mt0eulg3.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2490;A00166zs1lhty5zgivkl79elpce83b2.jpg;1;117;P. putida;LB;0;;bigger;
22/10/2021;2491;A001670k3t4ty1itnvk8du885sfpy7t.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2492;A001673nbqeibccye0e6hv6vtqm6b0y.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2493;A001674tqh9qqvn212tlocrhoyajkv6.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2494;A00167bn4flym4gl4no6odvpbb2578d.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2495;A00167ctrzgayynh2rv0m2i9o5yrrpz.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2496;A00167d5e2gztn1qz75v85v3q2732f5.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2497;A00167fd22gkqjibhl9eonk10m0wqxr.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2498;A00167g9rd8xjmg7i6257dl22qbqea8.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2499;A00167gne3ca5lyx24o957nvipzpeof.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2500;A00167ii35144fepisk5uistvalydm6.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2501;A00167mm7p5hjeglel7b64j2tzzejeh.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2502;A00167vowzf6p2cauviku134wpxx7ii.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2503;A00167wl3cidp8f68ieznlb2i2sjy6f.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2504;A00167xkd68pd5als1wbsyfz9ptwr61.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2505;A00167xmv2yue6kv4fgy35nuiecidi7.jpg;1;86;P. putida;LB;0;;bigger;
22/10/2021;2506;A001680bchm13weg0087vj1akkgi1mm.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2507;A001680w4v7k0vhdoak4wu81my8ijux.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2508;A001682e82fxect1yxn4bw8dc9fi13v.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2509;A001686ijp7zmtkfkyprts5hh3vg39v.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2510;A001687l967702airyq8n6if0uqjinz.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2511;A00168ch1hw6voziz1as09y1s5zetdg.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2512;A00168hsczxkqlavex0bigtwtyd3fla.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2513;A00168i17ps1dcapkngrx51awo1u9pp.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2514;A00168imk3y0aa46ve4vvqgbqp5kqyt.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2515;A00168kz7zwnxtvmv771hlgxmqjuko3.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2516;A00168li3xy30ry5u9canb3zizgq7ac.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2517;A00168mh3lvlceaqaw8xvj1stk2p8ks.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2518;A00168slf1jxas4z92cl2y7x3zgbs2d.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2519;A00168yfuhncg3zji8kehaz0iv7wqro.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2520;A00168ywev18mum8qmlw89ky9hc0clk.jpg;1;82;P. putida;LB;0;;bigger;
22/10/2021;2521;A001695zzxdbt2rcnk6r5ouo7dkdrri.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2522;A001696re1u8g1sev06lskac1ab2432.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2523;A00169752o4rsml1c5orbynu0vuq8ny.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2524;A001697kl2smr2jgou6z2pdlhijbzxt.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2525;A00169b1vt0i4oj6lqttly72lhb29ks.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2526;A00169bmvuyrgqea7r39nkdebuciqjc.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2527;A00169c7r3dmjbbe0sm980t3dgwk5zl.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2528;A00169cc7xjr3r52uix2ufjjy8jmq0b.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2529;A00169cdw4cnc3pfkzb3rj11awc8xyl.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2530;A00169l3mdoq4xh2uwkds8rvwh4fa75.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2531;A00169qhc4u4kgw75euujpo6jfen24g.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2532;A00169un52vhswcarrbbww1du5eobnq.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2533;A00169wek6x3rohinscpmbdhs8215ag.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2534;A00169z0432tuyqzdhmk4nja1vqdqp0.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2535;A00169zwxx9na7hwzd3khmphip9d6xl.jpg;1;55;P. putida;LB;0;;bigger;
22/10/2021;2536;A001701ln1dc6d1zp1wwyevy8wfbm6c.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2537;A001701ulfgyzyxo0to758ipndrlski.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2538;A001702td6tevv2hdd4p85ajjzvd4xx.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2539;A001703jt5djlo93abb4cvp7bwsd4yd.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2540;A001704zkzy0xcw8y4ju7r66mcb9nn8.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2541;A001708y3nu8s59cknzo2hjcnht3yvj.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2542;A00170al9gh3bs5k3y4uqlb6tsi8gde.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2543;A00170fzcjww76n965e499ksnrmtxtt.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2544;A00170id9ify5pyt6wntsoozk2mvus6.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2545;A00170ndjxuyq9aspp7fd1kgerqj3wy.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2546;A00170qr1ma86x18gcwpqbj9zkdvyrq.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2547;A00170qzz810gwjdcsfwyu7lpygt913.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2548;A00170regb7x87df7aw3g8n7big8o8u.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2549;A00170sa3ks5og3fdqqc0xcjf52cvgu.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2550;A00170wi2p933ovc613k9wlnf40otuw.jpg;1;59;P. putida;LB;0;;bigger;
22/10/2021;2551;A0017101yl2ot6zfhsm0b6e4g28wg53.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2552;A0017104o6o6h3xcikqotjr1tgzl7j6.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2553;A001712bg2bd0gslpcr9yyccrbclx0a.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2554;A001715zbauyz6576cku8yii4xdks50.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2555;A001717gtwqre1ha533duzv6p3oyumm.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2556;A001717mufhvgrn3tc3kz4ps9yjv3j4.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2557;A0017189lvm2ahhes02crd4whyn3hsz.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2558;A001719snebk7t6jd9ujemxnx88l906.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2559;A00171c487eypbkmhcfpiv5p47upy72.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2560;A00171gq2b7lh9frk4t552ha8yf676n.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2561;A00171px8m73tavytg6lwiripn2pu6p.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2562;A00171pzh6gk6rlblhjteh7on7g3x8f.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2563;A00171sautxvhd010i6id2pa48v3tol.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2564;A00171sc0pr48vfaqliahgfutq67c3w.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2565;A00171ses46v0c6nykb1d3q24pfnb5y.jpg;1;202;P. putida;LB;0;;big;350
22/10/2021;2566;A001720t7x6n3ttqg7y4mpp9hw29ooi.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2567;A001721sml5w2n4p02k8z662fcgbk75.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2568;A0017261r610csxcpt7lhuccgdf76u3.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2569;A0017297vfywndbgvda0jbt6d0pskhl.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2570;A00172h6v7oof5evbkvansg5u9mf9yq.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2571;A00172nfj7svklxbdhjo2k6q5e6yeyy.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2572;A00172qvympv65dvv39g1cdpi3vdkfh.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2573;A00172redw4tg4886n0z97vksh9rc2r.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2574;A00172rt792bfhrkhqspohu2m9yn1pd.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2575;A00172td0pzwulgtyu6qnc0wx89hle6.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2576;A00172ugnen5wzrb6wk8ct6g0xcnvao.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2577;A00172v33hz2s181wgtnxfwi4aagchy.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2578;A00172vkjn0956ntuviuljoaf1f1dxo.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2579;A00172y4weozorqy7cfdzmd0vy0ve8m.jpg;1;65;P. putida;LB;0;;bigger;
22/10/2021;2580;A00172z3q9p0uqvs3q2krjtf606mtqc.jpg;1;65;P. putida;LB;0;;bigger;
